time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190,patch191,patch192,patch193,patch194,patch195,patch196,patch197,patch198,patch199,patch200,patch201,patch202,patch203,patch204,patch205,patch206,patch207,patch208,patch209,patch210,patch211,patch212,patch213,patch214,patch215,patch216,patch217,patch218,patch219,patch220,patch221,patch222,patch223,patch224,patch225,patch226,patch227,patch228,patch229,patch230,patch231,patch232,patch233,patch234,patch235,patch236,patch237,patch238,patch239,patch240,patch241,patch242
167,M,1.39635,13.3796,33.1865,20.2961,83.8707,15.9868,68.7,642.484,702.081,6.51462,22.363,82.961,67.045,85.3223,9.23162,615.542,1917.2,2612.15,2447.9,190.416,304.418,722.053,21.5424,49.4234,3.42522,139.389,41.906,125.46,76.7164,601.462,2711.25,2734.66,3872.33,3520.87,1645.39,1207.57,150.177,36.6646,0.186716,277.936,133.445,11.3816,5.03302,37.5965,527.36,156.513,2040.54,2729.41,3682.67,649.885,406.149,1275.15,89.3311,4.47784,26.546,1.54596,12.884,87.2358,407.526,155.206,17.5949,84.0252,940.262,959.434,1069.56,1608.05,816.659,119.576,26.9526,249.722,0,0,496.945,52.6446,1006.38,36.5074,110.427,87.9426,146.653,22.8734,174.481,513.813,305.707,472.993,1111.32,205.647,335.233,153.678,26.5779,117.063,1.1039,459.55,12.2447,327.715,9.95623,17.5729,1.4685,67.0692,1.92543,0.567858,4.38293,24.828,0.0917235,14.734,24.338,15.4654,7.06811,22.9517,0.038152,516.845,15.9772,13.9521,18.5924,13.1623,0.151372,0.101155,23.3936,61.1265,10.5831,7.80084,55.6924,47.9265,14.565,3.6633,5.50257,13.3549,5.52465,22.2829,4.00347,7.92156,20.6542,11.229,27.2107,20.224,75.7623,7.57369,0,41.4928,6.08636,5.21696,102.27,6.1737,48.2687,59.6808,18.3666,37.6509,9.49296,13.0929,3.62578,9.03747,47.247,3.39999,2.56288,6.18093,33.0377,33.8322,3.03854,22.7446,13.775,2.47873,0,1.48754,27.2747,0.923258,13.9813,93.1302,7.14864,1.19364,3.17344,2.2637,1.08262,33.7733,4.95321,0.567254,59.3682,7.6734,20.2949,43.8943,193.947,630.922,28.3939,5.02028,7.61788,4.47745,8.84792,2.63739,22.5894,46.7045,221.933,2.15803,8.39623,6.99687,44.6749,21.2109,5.13943,0.271804,1.91989,0.799387,0,0.190984,3.21198,17.481,0.0225507,6.40139,20.0779,4.12816,3.06858,0,15.2486,50.023,30.8776,2.51655,56.7083,10.9909,0,0,0,0,26.9211,20.6131,1.26837,15.9616,95.1604,8.84246,1.41709,6.48219,13.2539,46.4294,100.558,0.13795,1.49299,3.06881,7.81006,0,78.9305,9.56941,69.3808,6.8578,5.45614,2.46037,13.8446,0.000118225
167,Y,0.261258,0.583175,4.30366,3.23593,5.49833,0.941296,1.40287,23.8978,32.8353,0.184404,1.06289,4.75494,2.73821,2.55627,0.10417,20.8446,54.5861,91.5121,109.016,14.9111,15.4339,51.1323,0.851073,3.04944,0.46871,6.15711,2.03637,5.66613,5.23778,31.4274,117.967,64.0001,155.017,144.272,58.4966,56.819,7.10361,1.62684,1.95942e-09,28.1571,11.9975,0.814999,0.120913,0.931078,42.9552,8.12685,94.7435,89.5727,141.126,12.4007,6.20626,43.738,1.22717,0.225025,0.346397,4.40446e-10,1.33376,7.57383,37.7904,8.93518,0.938384,2.98409,39.7231,25.5365,35.9857,102.348,18.5835,2.68218,0.944838,6.96226,0,0,10.3791,0.61738,107.715,4.0959,11.1471,3.21128,4.70752,0.807626,8.47835,11.8572,12.6477,18.5283,64.0362,7.68261,8.62669,3.38256,3.87153,10.6265,1.79874e-09,25.7174,1.00341,27.9519,0.999176,0.332523,7.50441e-10,2.05881,0.00031048,0.10584,0.0135025,2.49422,7.81529e-10,0.633921,1.94202,1.38311,0.0830518,0.781413,0.000631712,5.66763,0.496247,0.846923,1.81185,2.11838,9.26871e-11,2.58981e-10,3.02556,10.9852,0.258595,0.000809367,1.55034,4.12412,0.862415,8.68224e-10,0.217689,0.17097,1.00359,3.49883,0.0078568,0.495203,0.848472,0.0852587,0.394549,0.824448,1.2443,0.0456365,0,0.27499,0.00030044,0.176324,2.6133,0.329249,1.61842,1.14884,0.349158,0.953554,0.436219,1.0844,0.350713,1.26729,0.118149,0.561864,0.000865125,0.0659037,2.16174,2.63957,0.213177,0.291152,0.106775,0.133284,0,0.00790642,0.465012,1.10153e-09,0.512616,3.37996,0.0459654,1.76708e-09,0.00169,4.74813e-10,1.29192e-09,1.34315,7.19163e-09,2.89171e-09,4.30477,0.241206,0.019706,1.45205,4.65859,62.1983,5.10403,0.125636,0.462396,0.41775,0.0690614,1.01344e-09,1.00667,0.850792,20.7704,0.000679962,0.179239,0.115065,0.848076,0.56287,0.0243415,1.08458e-09,0.248533,0.116236,0,2.2174e-10,0.191558,0.641369,1.27041e-10,0.218642,0.813274,0.0662723,0.16182,0,1.11603,4.67099,0.656347,0.00544404,3.22675,0.373422,0,0,0,0,1.525,0.651678,6.8497e-10,0.897033,5.11574,0.382284,3.25981e-05,0.393962,0.309969,3.02647,4.81183,4.12432e-10,0.0522694,0.00205937,0.272283,0,2.48201,0.690772,6.35501,0.637667,0.558627,0.300552,0.882871,0
167,Z,0.125509,0.152009,1.305,0.99051,1.80023,0.258743,0.561228,7.47348,10.5208,0.0610953,0.385074,1.55901,0.837396,0.826673,0.0299786,6.43142,17.2657,28.1948,34.6106,4.37302,4.84361,16.17,0.233433,1.00777,0.0981717,1.97526,0.692768,1.71487,1.54518,9.80056,37.3159,19.8829,49.1147,45.332,18.1804,17.751,2.18297,0.500712,2.17713e-09,8.91944,3.79477,0.233709,0.0418256,0.260077,12.8299,2.66406,29.8055,28.2337,44.0537,3.83887,1.98928,13.4751,0.415471,0.053176,0.111861,4.89385e-10,0.526116,2.45169,12.0418,2.99508,0.311991,0.906217,12.4023,8.18984,11.035,32.4139,5.83861,0.744435,0.303376,2.20006,0,0,3.18437,0.181847,33.4199,1.23588,3.33368,0.969327,1.49615,0.24164,2.73479,3.56813,3.82777,5.65233,20.3475,2.36921,2.61172,1.04625,1.35452,3.32932,1.9986e-09,8.28039,0.32135,8.66227,0.338499,0.0900067,8.33823e-10,0.624345,0.00031048,0.0313314,0.0135025,0.751227,8.68366e-10,0.206249,0.665961,0.379557,0.0212942,0.243031,8.77397e-11,1.7883,0.169007,0.232041,0.56962,0.516258,1.02986e-10,2.87756e-10,1.07587,3.76725,0.0729068,0.000809367,0.558958,1.23216,0.287009,9.64693e-10,0.0689498,0.0700168,0.399179,1.21197,0.00258179,0.0817741,0.276867,0.0244753,0.132431,0.235562,0.367019,0.0142906,0,0.0994265,0.00030044,0.0212832,0.828005,0.13363,0.572418,0.325289,0.108546,0.253762,0.107486,0.346165,0.136284,0.517369,0.0424,0.229812,0.000865125,0.0204414,0.623776,0.80642,0.0768237,0.113234,0.0370047,0.0257765,0,0.00790642,0.166308,1.22392e-09,0.182339,1.00856,0.000421873,1.96343e-09,0.00169,5.2757e-10,1.43547e-09,0.359237,7.9907e-09,3.21302e-09,1.47265,0.0867286,0.0117916,0.47839,1.43825,20.3499,1.38396,0.0358925,0.143474,0.174784,0.0217848,1.12605e-09,0.359104,0.31179,6.58033,0.000679962,0.0709609,0.0326242,0.277729,0.19935,0.00341462,1.20509e-09,0.062041,0.0566397,0,2.46378e-10,0.0931696,0.23525,1.41156e-10,0.0656143,0.245732,0.0220409,0.0473196,0,0.414416,1.35509,0.244537,0.00544404,0.984435,0.109714,0,0,0,0,0.49056,0.186189,7.61077e-10,0.318678,1.73414,0.110247,3.25984e-05,0.0965781,0.100878,0.884111,1.66925,4.58258e-10,0.0141775,0.00205937,0.0929082,0,0.800319,0.236667,1.96332,0.235042,0.109251,0.127716,0.228416,0
168,M,1.25672,12.9416,30.7678,20.9665,82.6836,16.1882,66.33,649.335,695.772,6.76316,21.0267,84.5649,65.7405,83.9901,8.30846,611.588,1912.68,2618.23,2453.31,197.474,305.476,725.448,20.2882,47.1811,3.0827,137.15,38.6154,125.514,77.1448,604.316,2688.52,2748.29,3864.89,3508.08,1629.35,1199.32,151.359,37.4982,1.06804,278.043,130,10.2435,5.42972,39.2368,522.324,157.961,2047.09,2720.17,3687.9,649.697,392.534,1274.54,88.498,4.03006,27.4914,1.39136,12.4956,86.6122,417.174,154.985,17.6354,85.5227,948.835,960.691,1067.9,1610.14,825.893,122.919,28.7574,242.75,0,0,492.251,50.9801,996.646,34.6566,109.284,86.3483,148.188,24.1861,176.833,498.432,303.937,471.594,1133.39,205.782,333.21,150.91,23.9201,114.357,0.993513,463.095,11.0202,328.243,11.6606,18.5156,1.32165,66.6623,1.73289,0.511072,5.74464,25.9452,0.0825512,15.0606,23.7042,15.7189,7.2613,22.4565,0.0343368,517.36,17.0794,14.3569,18.5332,11.8461,0.136235,0.0910398,25.5542,61.3138,11.3248,7.92075,59.1231,46.7338,14.0085,4.19697,4.95231,13.8194,5.87218,20.9546,3.60312,8.92941,22.1888,11.0061,24.4896,18.2016,71.786,8.61632,0,40.9435,5.47772,4.69526,98.343,5.55633,46.1419,57.3127,20.1299,39.2858,9.44366,12.6836,3.2632,9.03372,47.0223,3.95999,2.30659,5.56284,34.2339,30.4489,3.63469,21.3701,12.3975,3.13086,0,2.23878,26.3472,0.830932,15.2832,92.8171,6.43378,1.07428,2.85609,2.03733,0.974362,33.096,4.45789,0.510529,65.1314,6.90606,20.9654,44.0049,191.652,627.23,28.2545,6.31825,8.65609,5.8297,8.86313,3.27365,25.7304,46.5341,216.839,1.94223,7.55661,7.19718,45.6074,19.9898,4.62549,1.14462,1.7279,0.719449,0,0.171886,2.89078,16.6329,0.0202957,5.76125,19.8701,6.41534,2.76172,0,14.6238,54.0207,27.7899,3.16489,57.3375,10.7918,0,0,0,0,26.929,20.3518,1.14154,15.2655,103.644,8.85822,1.27538,7.63397,13.7285,48.0865,102.202,1.02415,1.3437,2.76193,7.02905,0,76.4374,9.51247,66.9427,6.17202,4.91053,2.21433,12.4602,0.000106403
168,Y,0.262715,0.589329,4.28588,3.22107,5.53709,0.953244,1.37656,23.9149,32.8123,0.186516,1.03401,4.79353,2.7529,2.54896,0.104812,20.8455,54.5284,91.494,108.972,15.1413,15.4844,51.1865,0.846177,3.03927,0.462251,6.13753,2.03373,5.6769,5.35716,31.4185,117.834,64.1124,154.87,144.196,58.3791,56.8373,7.11993,1.6101,1.76348e-09,28.0696,11.9479,0.797691,0.119596,0.938552,42.9036,8.12044,95.0349,89.5292,141.207,12.3909,6.1861,43.8541,1.22989,0.229878,0.338389,3.96402e-10,1.32354,7.55842,37.8199,8.87594,0.941692,2.97741,39.7323,25.5358,36.014,102.317,18.5121,2.70714,0.951785,6.87837,0,0,10.383,0.612824,107.667,4.04838,11.2265,3.22481,4.7368,0.817349,8.50666,11.8698,12.5877,18.5106,64.1946,7.66083,8.63116,3.3674,3.77405,10.5814,1.61887e-09,25.7145,0.987425,27.8409,1.00822,0.332805,6.75397e-10,2.05906,0.000279432,0.100869,0.0121522,2.44402,7.03376e-10,0.643885,1.90195,1.39553,0.0818456,0.77453,0.000648989,5.6554,0.484046,0.861054,1.80995,2.12612,8.34184e-11,2.33083e-10,3.03123,10.9441,0.265605,0.00072843,1.5497,4.10909,0.860791,7.81401e-10,0.217324,0.169246,0.997147,3.38932,0.00843863,0.53158,0.844612,0.0846371,0.39233,0.826857,1.22432,0.0470953,0,0.263769,0.000270396,0.184939,2.60317,0.316613,1.59416,1.15606,0.353874,0.964311,0.423145,1.08539,0.363392,1.24712,0.11821,0.561638,0.000778612,0.0665034,2.16139,2.60051,0.211778,0.285142,0.105324,0.134301,0,0.00711577,0.453907,9.91378e-10,0.518524,3.38771,0.0478411,1.59038e-09,0.001521,4.27332e-10,1.16273e-09,1.37728,6.47247e-09,2.60254e-09,4.3199,0.239661,0.0177354,1.44913,4.66685,62.155,5.11632,0.127855,0.471776,0.41085,0.0706419,9.121e-10,1.02734,0.845241,20.7756,0.000611966,0.178933,0.119088,0.854429,0.552999,0.0219074,9.76124e-10,0.223679,0.113667,0,1.99566e-10,0.182411,0.632073,1.14337e-10,0.224948,0.804612,0.0685211,0.160774,0,1.09023,4.68515,0.648689,0.00489963,3.19717,0.367839,0,0,0,0,1.5407,0.65055,6.16473e-10,0.883235,5.12801,0.387159,2.93383e-05,0.399922,0.308415,3.01048,4.80071,3.71189e-10,0.0536068,0.00185343,0.26619,0,2.47679,0.676489,6.36932,0.636445,0.556319,0.290178,0.87172,0
168,Z,0.124157,0.152945,1.31769,1.01263,1.80089,0.261565,0.552421,7.48345,10.4949,0.0604708,0.37936,1.54584,0.834379,0.82279,0.0295978,6.44342,17.2375,28.2382,34.5819,4.39668,4.81292,16.1158,0.233803,1.01124,0.101367,1.96601,0.677189,1.70519,1.54683,9.78556,37.3069,19.922,49.1176,45.3909,18.1578,17.7511,2.20544,0.511068,1.95942e-09,8.87461,3.77942,0.232464,0.0416695,0.262442,12.8574,2.66026,29.8297,28.237,44.1265,3.84011,1.97963,13.4591,0.416297,0.0534391,0.112123,4.40446e-10,0.526865,2.44019,12.0292,3.00172,0.308085,0.914506,12.4158,8.15566,11.0631,32.4487,5.86412,0.749906,0.304728,2.20064,0,0,3.19149,0.182633,33.4709,1.24944,3.39103,0.979605,1.49877,0.240409,2.74618,3.57201,3.85438,5.68908,20.2692,2.36865,2.61253,1.05279,1.36075,3.32936,1.79874e-09,8.2691,0.313719,8.69724,0.336146,0.0912956,7.50441e-10,0.622059,0.000279432,0.034717,0.0121522,0.770526,7.81529e-10,0.203618,0.6724,0.374965,0.0223693,0.248238,7.89657e-11,1.78328,0.169418,0.230302,0.563082,0.527988,9.26871e-11,2.58981e-10,1.06409,3.71729,0.0745522,0.000728431,0.554633,1.21989,0.283402,8.68224e-10,0.0674854,0.06813,0.380773,1.20837,0.00254721,0.088425,0.280173,0.0246781,0.130995,0.238204,0.37054,0.0148319,0,0.0997344,0.000270396,0.0233531,0.826009,0.128659,0.572748,0.326762,0.109004,0.256803,0.108459,0.349357,0.132854,0.499339,0.0413877,0.225905,0.000778613,0.020335,0.620695,0.823759,0.0771421,0.111258,0.0368364,0.0266034,0,0.00711577,0.164286,1.10153e-09,0.179197,1.01685,0.000379686,1.76708e-09,0.001521,4.74813e-10,1.29192e-09,0.36019,7.19163e-09,2.89171e-09,1.46152,0.0852992,0.0106125,0.474895,1.42863,20.3263,1.38925,0.0353688,0.14811,0.170911,0.0211909,1.01344e-09,0.356434,0.312621,6.5814,0.000611966,0.0680486,0.0324201,0.272565,0.200293,0.00591799,1.08458e-09,0.070678,0.0535052,0,2.2174e-10,0.0892041,0.236784,1.27041e-10,0.066208,0.247458,0.0212688,0.0468839,0,0.406578,1.35577,0.243097,0.00489963,0.988662,0.113914,0,0,0,0,0.49022,0.191839,6.8497e-10,0.326383,1.71343,0.112368,2.93386e-05,0.0999377,0.0980475,0.885816,1.63978,4.12432e-10,0.015397,0.00185343,0.0926739,0,0.797845,0.239251,1.96972,0.231755,0.113137,0.12193,0.229594,0
169,M,2.03105,11.6475,28.5911,23.3699,86.1153,15.4693,66.897,652.802,688.295,6.98684,18.924,86.9084,64.5664,85.4911,8.37761,599.029,1901.42,2625.51,2441.08,194.827,304.628,734.803,19.1594,44.263,2.77443,139.635,36.5539,121.063,76.6303,596.984,2679.77,2734.46,3857.3,3519.98,1620.32,1202.69,147.023,41.8483,0.96124,276.339,127.8,12.8191,4.88675,39.8131,523.192,158.365,2040.38,2733.45,3676.41,653.127,396.481,1273.98,90.4482,3.62705,28.3423,1.25223,12.146,85.151,419.556,154.787,17.6718,86.8704,966.452,951.922,1088.91,1621.93,827.904,125.027,31.2816,244.575,0,0,503.326,51.2821,995.982,33.891,109.156,84.9135,151.369,24.4675,184.35,503.488,301.443,476.634,1121.75,207.704,334.989,153.819,24.2281,110.121,1.79416,462.685,11.7182,334.119,11.3945,18.4641,1.18948,65.396,1.5596,0.459965,6.07017,26.0507,0.0742961,14.4546,21.3338,15.947,6.53517,22.9109,0.0309032,516.024,17.1715,12.9212,17.5799,11.5615,0.122611,0.981936,28.3988,59.6824,11.0923,8.02868,56.8108,42.9605,14.4077,3.77728,6.25708,15.1375,5.28497,22.4591,3.24281,8.93647,21.7699,10.8055,27.4407,17.2815,73.6074,7.75469,0,42.2492,4.92995,4.22574,98.4087,7.7007,49.6277,56.9814,18.1169,38.0573,8.4993,12.3152,2.93688,8.13035,48.62,3.56399,2.07593,5.00655,37.1105,29.204,4.17122,19.2331,11.1578,2.81777,0,2.01491,29.1125,0.747839,15.5549,90.7354,5.7904,0.966849,2.57048,1.8336,0.876925,31.5864,4.0121,0.459476,65.8182,7.11546,20.6688,44.1044,191.387,628.407,29.0291,6.58642,9.59049,6.14673,8.87681,2.94628,24.0574,48.1807,226.655,1.748,6.80095,6.47746,46.4467,19.7909,4.16294,1.03016,1.55511,1.5475,0,0.154697,2.6017,17.6696,0.0182661,5.18513,17.8831,5.77381,2.48555,0,15.8614,57.6186,26.8109,2.8484,55.2037,10.6126,0,0,0,0,27.8361,21.9166,1.02738,13.7389,102.28,8.8724,1.14784,6.87058,14.1556,47.7778,108.182,0.921739,1.20933,2.48573,6.32615,0,79.5937,10.3612,62.0485,7.35482,6.21948,2.8929,13.9142,9.57623e-05
169,Y,0.284897,0.58812,4.22716,3.26744,5.59769,0.961478,1.35811,23.9301,32.7335,0.189108,1.00001,4.82982,2.7626,2.5453,0.105883,20.8232,54.4966,91.4857,108.962,15.331,15.504,51.2782,0.83715,3.01322,0.451844,6.13259,2.0186,5.67274,5.43454,31.3392,117.635,64.1432,154.692,144.23,58.2485,56.8678,7.11143,1.61397,1.58713e-09,28.0014,11.9271,0.799605,0.117314,0.946266,42.862,8.08964,95.2707,89.5605,141.16,12.3822,6.16819,43.97,1.23553,0.232862,0.340599,3.56762e-10,1.31064,7.56281,37.8493,8.83569,0.946275,2.96558,39.8185,25.5316,36.1622,102.346,18.4118,2.73432,0.964426,6.81622,0,0,10.4016,0.592964,107.581,4.0136,11.2788,3.23227,4.77612,0.827151,8.57092,11.8742,12.5197,18.5233,64.2888,7.65221,8.61894,3.36697,3.68264,10.5031,1.45698e-09,25.6843,0.978982,27.774,1.01358,0.332964,6.07857e-10,2.05421,0.000251489,0.0957662,0.010937,2.4001,6.33039e-10,0.649739,1.8495,1.40473,0.0800437,0.769312,0.000656321,5.63514,0.472883,0.865566,1.79815,2.12664,7.50766e-11,2.09774e-10,3.0888,10.8743,0.271208,0.000655587,1.54365,4.07813,0.861891,7.03261e-10,0.222868,0.169102,0.980356,3.31836,0.00881931,0.56406,0.829143,0.083933,0.39489,0.826183,1.20959,0.0477711,0,0.253992,0.000243356,0.189931,2.5958,0.314986,1.59548,1.1702,0.354083,0.96904,0.412144,1.08282,0.369332,1.22884,0.118592,0.555022,0.000700751,0.0663157,2.18262,2.55566,0.213631,0.277214,0.103245,0.134524,0,0.0064042,0.449069,8.9224e-10,0.524869,3.36582,0.0490254,1.43134e-09,0.0013689,3.84599e-10,1.04646e-09,1.41967,5.82522e-09,2.34229e-09,4.33407,0.238981,0.0243263,1.44866,4.6783,62.0975,5.16993,0.130487,0.486468,0.406707,0.0720762,8.2089e-10,1.03768,0.839815,20.918,0.000550769,0.176859,0.121922,0.856385,0.543662,0.0197166,8.78511e-10,0.201311,0.11986,0,1.79609e-10,0.173144,0.627988,1.02903e-10,0.231282,0.789301,0.0696463,0.15824,0,1.07708,4.71728,0.652794,0.00440967,3.14851,0.363086,0,0,0,0,1.55855,0.654608,5.54825e-10,0.862868,5.12985,0.390543,2.64045e-05,0.400496,0.307955,2.99222,4.80137,3.3407e-10,0.0545159,0.00166809,0.258533,0,2.47511,0.67028,6.33011,0.648572,0.57017,0.290229,0.871364,0
169,Z,0.119096,0.153287,1.31709,1.0388,1.79236,0.267057,0.541499,7.50183,10.4654,0.0593448,0.370808,1.52797,0.827391,0.817981,0.0294658,6.47301,17.2235,28.3009,34.54,4.4379,4.80525,16.0867,0.238857,1.01103,0.113497,1.94682,0.666867,1.69326,1.56278,9.81788,37.2429,19.937,49.0597,45.4077,18.1583,17.7356,2.21607,0.519411,1.76348e-09,8.85289,3.7714,0.234909,0.0411191,0.264949,12.9068,2.65568,29.8181,28.2182,44.1843,3.84407,1.97115,13.4599,0.4157,0.0551006,0.113861,3.96402e-10,0.52153,2.43886,12.0324,2.99445,0.307321,0.9185,12.4314,8.13291,11.085,32.4521,5.8774,0.761258,0.300088,2.2064,0,0,3.19307,0.183188,33.4837,1.26478,3.42726,0.983952,1.50103,0.239418,2.73645,3.5711,3.87694,5.72686,20.1966,2.37107,2.61486,1.0558,1.36548,3.31967,1.61887e-09,8.25001,0.308927,8.75471,0.330617,0.0939706,6.75397e-10,0.619577,0.000251489,0.037033,0.010937,0.783587,7.03376e-10,0.200292,0.674934,0.382313,0.0232926,0.250799,7.10691e-11,1.77872,0.170891,0.224152,0.554577,0.537188,8.34184e-11,2.33083e-10,1.04646,3.67235,0.0751149,0.000655588,0.551515,1.21012,0.280377,7.81401e-10,0.0656023,0.0668954,0.361691,1.20995,0.00249368,0.0927778,0.283979,0.025045,0.128403,0.240703,0.375096,0.0151508,0,0.10109,0.000243357,0.0247793,0.824825,0.124737,0.565244,0.327387,0.110042,0.25933,0.108673,0.350566,0.124761,0.479331,0.0407614,0.220203,0.000700751,0.0204243,0.623578,0.831613,0.0765771,0.106252,0.0365373,0.0268353,0,0.0064042,0.159348,9.91378e-10,0.174811,1.03097,0.00235961,1.59038e-09,0.0013689,4.27332e-10,1.16273e-09,0.363442,6.47247e-09,2.60254e-09,1.4444,0.0844006,0.0112277,0.471066,1.4216,20.2231,1.42997,0.0354195,0.151375,0.167793,0.0204968,9.121e-10,0.355102,0.309838,6.57671,0.00055077,0.0655467,0.0319247,0.266789,0.199631,0.00787617,9.76124e-10,0.0766967,0.0504108,0,1.99566e-10,0.0850822,0.237236,1.14337e-10,0.0688539,0.248374,0.0209893,0.0460398,0,0.410371,1.36517,0.240161,0.00440967,0.992488,0.116677,0,0,0,0,0.488101,0.193404,6.16473e-10,0.331441,1.69768,0.114953,2.64047e-05,0.101576,0.0954125,0.892629,1.61233,3.71189e-10,0.0171912,0.00166809,0.0924461,0,0.805131,0.240996,1.97754,0.22723,0.121855,0.11812,0.228052,0
170,M,1.82794,11.3827,29.332,22.8329,87.4038,15.7224,67.4073,658.621,691.466,6.28816,20.6316,86.3176,66.2098,87.742,8.43985,591.326,1914.67,2602.36,2483.17,186.144,302.965,719.823,19.0434,41.6367,2.49699,140.072,36.4985,117.956,79.7673,605.686,2647.59,2703.12,3848.67,3490.18,1634.68,1219.22,144.021,43.0635,0.865116,278.405,126.72,11.5372,4.39807,43.0318,530.273,160.529,2028.04,2718.4,3718.27,649.914,403.633,1270.78,94.9033,4.16435,27.308,1.127,12.7314,83.8359,414.501,152.808,16.8047,85.3834,983.207,968.329,1070.02,1603.74,838.713,119.724,30.8535,251.617,0,0,506.993,50.6539,984.583,33.2019,110.84,84.5221,147.032,23.8207,183.015,503.54,289.299,473.971,1110.38,215.734,327.59,153.737,24.5053,108.109,1.61475,461.417,13.2464,328.607,11.1551,16.6177,1.07054,61.5564,2.30364,0.413968,5.46315,27.0456,0.0668665,15.7091,21.9004,15.2523,6.78165,24.2198,0.0278128,535.522,16.3543,17.0291,21.2219,12.2053,0.11035,0.883742,30.0589,63.6142,13.5831,7.22581,60.1297,43.1644,15.6669,3.39955,5.63137,17.2237,5.65647,22.0132,4.71853,8.04282,24.0929,12.4249,24.6966,15.5533,70.7467,6.97922,0,43.4243,4.43695,5.60316,97.5678,6.93063,47.3649,56.6833,19.0052,36.9515,7.64937,12.8837,3.5432,9.11731,47.358,3.20759,2.76834,6.3059,36.9995,32.5836,4.6541,20.9098,13.642,2.536,0,1.81342,28.9012,1.57305,13.9994,90.6619,7.01136,1.77016,2.31344,1.65024,0.789233,30.2278,3.61089,0.413528,66.4364,7.30391,21.302,42.3939,187.548,624.066,28.8262,5.92778,8.63144,7.33206,7.98913,2.65166,23.4516,46.0626,221.99,1.5732,7.02085,6.72972,47.202,20.5118,3.74664,0.927145,1.3996,1.39275,0,0.139227,3.24153,16.8026,0.0164395,4.66661,18.7948,5.19643,2.23699,0,17.8752,58.1568,25.9298,3.46356,56.8834,9.55136,0,0,0,0,25.9525,21.5249,0.924644,14.165,101.952,7.98516,1.03306,6.18352,14.5401,50.2,109.964,0.829565,1.08839,2.23716,6.59353,0,81.5343,10.2251,59.4436,9.31933,5.59753,2.60361,13.4227,8.6186e-05
